group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,remote,race,gender
5,manuel37@example.com,184,Allen,Knox,1,True,False,1,False,[1],True,0,1
5,stevenbailey@example.net,185,Dana,Sandoval,1,True,False,1,False,[1],True,0,1
5,alicia92@example.net,153,Leah,Reilly,1,True,False,1,False,[1],True,0,1
5,qfriedman@example.net,152,Sarah,Gomez,1,True,False,1,False,[1],True,0,1
6,yjones@example.org,177,Erin,Flores,1,True,False,1,False,[1],True,0,1
6,vickieoneill@example.com,167,Sheri,Harris,1,True,False,1,False,[1],True,0,1
6,jennifer93@example.org,227,George,Cook,1,True,False,1,False,[1],True,3,1
6,jeremy24@example.org,226,Brandon,Stephens,1,True,False,1,False,[1],True,3,1
6,gonzalezwilliam@example.com,195,Sarah,Ruiz,1,True,False,1,False,[1],True,0,1
6,diaztracy@example.org,135,Mikayla,Frye,1,True,False,1,False,[1],True,0,1
7,nguyensharon@example.org,113,Zachary,Anthony,1,True,False,1,False,[1],True,0,1
7,jrobertson@example.com,110,Gregory,Smith,1,True,False,1,False,[1],True,0,1
7,james20@example.net,220,Joshua,Sweeney,1,True,False,1,False,[1],True,3,1
7,bobby82@example.net,204,Michael,Mitchell,1,True,False,1,False,[1],True,3,1
8,davistyler@example.org,169,Daniel,Hughes,1,True,False,1,False,[1],True,0,1
8,ffarley@example.net,124,Dakota,Wilkerson,1,True,False,1,False,[1],True,0,1
8,ubrown@example.org,228,Kevin,Jackson,1,True,False,1,False,[1],True,3,1
8,xjones@example.org,216,Joseph,Cross,1,True,False,1,False,[1],True,3,1
8,jerryjones@example.com,209,Emma,Stark,1,True,False,1,False,[1],True,3,1
8,marmstrong@example.com,230,Brandon,Pope,1,True,False,1,False,[1],True,3,1
9,ukelly@example.net,156,Gina,Walker,1,True,False,1,False,[1],True,0,1
9,farmerjacob@example.com,144,Cynthia,Jones,1,True,False,1,False,[1],True,0,1
9,keith61@example.net,199,Gina,Morgan,1,True,False,1,False,[1],True,0,1
9,hrowe@example.org,164,Jessica,Sweeney,1,True,False,1,False,[1],True,0,1
10,jesus01@example.com,127,Katie,Conway,1,True,False,1,False,[1],True,0,1
10,acostajoseph@example.com,162,Patty,Reed,1,True,False,1,False,[1],True,0,1
10,flandry@example.org,142,Ryan,Lee,1,True,False,1,False,[1],True,0,1
10,michaelmorales@example.org,186,Roberta,Stephens,1,True,False,1,False,[1],True,0,1
10,denisenguyen@example.org,171,Jennifer,Andrews,1,True,False,1,False,[1],True,0,1
10,nicholas49@example.net,179,Cynthia,Hayes,1,True,False,1,False,[1],True,0,1
11,dyermatthew@example.net,126,Beth,Marsh,1,True,False,1,False,[1],True,0,1
11,cameronwebb@example.org,131,Amanda,Nelson,1,True,False,1,False,[1],True,0,1
11,heather72@example.com,146,Ruben,Bright,1,True,False,1,False,[1],True,0,1
11,kellyzachary@example.com,202,Riley,Huffman,1,True,False,1,False,[1],True,0,1
11,tsawyer@example.org,130,Mary,Hughes,1,True,False,1,False,[1],True,0,1
11,vbates@example.net,189,Luis,Norman,1,True,False,1,False,[1],True,0,1
12,anthony06@example.net,120,Bruce,Cunningham,1,True,False,1,False,[1],True,0,1
12,angelicapowell@example.net,132,Sarah,Aguilar,1,True,False,1,False,[1],True,0,1
12,zjohnston@example.org,115,John,Phillips,1,True,False,1,False,[1],True,0,1
12,rachelodom@example.com,181,Charles,Dunn,1,True,False,1,False,[1],True,0,1
13,scottkimberly@example.net,136,Mrs.,Melissa,1,True,False,1,False,[1],True,0,1
13,jamespeters@example.net,155,Stuart,Haas,1,True,False,1,False,[1],True,0,1
13,james68@example.com,133,Amanda,Strickland,1,True,False,1,False,[1],True,0,1
13,carolynjones@example.org,200,Elizabeth,Lee,1,True,False,1,False,[1],True,0,1
13,sbarber@example.org,182,Craig,Peck,1,True,False,1,False,[1],True,0,1
13,kelseyscott@example.net,112,Matthew,Wilson,1,True,False,1,False,[1],True,0,1
14,reesejames@example.org,139,William,Miles,1,True,False,1,False,[1],True,0,1
14,christopherwilliams@example.net,108,David,Mcgee,1,True,False,1,False,[1],True,0,1
14,nguyenriley@example.com,214,Travis,Hernandez,1,True,False,1,False,[1],True,3,1
14,dylan74@example.net,210,Olivia,Hernandez,1,True,False,1,False,[1],True,3,1
14,wallacetimothy@example.net,222,Jessica,Galvan,1,True,False,1,False,[1],True,3,1
14,lisabrown@example.net,208,Samuel,Jackson,1,True,False,1,False,[1],True,3,1
15,deanna20@example.com,188,Jimmy,Hoffman,1,True,False,1,False,[1],True,0,1
15,nconway@example.com,187,John,Flores,1,True,False,1,False,[1],True,0,1
15,kathleen68@example.net,140,Michelle,Phillips,1,True,False,1,False,[1],True,0,1
15,heather78@example.com,122,Marc,Simpson,1,True,False,1,False,[1],True,0,1
16,lauraclark@example.org,212,Melinda,Carlson,1,True,False,1,False,[1],True,3,1
16,shermankimberly@example.com,224,Donna,Solomon,1,True,False,1,False,[1],True,3,1
16,joelkeith@example.net,233,Brandon,Parker,1,True,False,1,False,[1],True,3,1
16,zmccoy@example.org,218,Megan,Morris,1,True,False,1,False,[1],True,3,1
17,hlivingston@example.org,231,Anna,Morales,1,True,False,1,False,[1],True,3,1
17,bjohnston@example.net,239,Mary,Oneal,1,True,False,1,False,[1],True,3,1
17,ericmejia@example.com,109,Mary,Martin,1,True,False,1,False,[1],True,0,1
17,brian36@example.org,150,Brian,Short,1,True,False,1,False,[1],True,0,1
18,alexanderangela@example.org,198,Nathan,Daniels,1,True,False,1,False,[1],True,0,1
18,sullivankayla@example.net,148,Grace,Jones,1,True,False,1,False,[1],True,0,1
18,nicole31@example.net,205,Brenda,Smith,1,True,False,1,False,[1],True,3,1
18,nicholasharris@example.net,237,Angela,Porter,1,True,False,1,False,[1],True,3,1
18,michaelboyd@example.org,235,James,Calderon,1,True,False,1,False,[1],True,3,1
18,mitchellbrian@example.org,211,Sean,Russell,1,True,False,1,False,[1],True,3,1
19,dawsonjamie@example.com,141,Elijah,Mccoy,1,True,False,1,False,[1],True,0,1
19,cthomas@example.net,172,Betty,Miller,1,True,False,1,False,[1],True,0,1
19,bdavis@example.com,170,Charles,Johnson,1,True,False,1,False,[1],True,0,1
19,zmurray@example.net,147,Russell,Perez,1,True,False,1,False,[1],True,0,1
19,stephanie84@example.org,213,Lisa,Fuller,1,True,False,1,False,[1],True,3,1
19,michaelhammond@example.com,229,Amy,Fernandez,1,True,False,1,False,[1],True,3,1
20,glennthompson@example.com,194,Kelly,Shelton,1,True,False,1,False,[1],True,0,1
20,david44@example.org,160,Michelle,Green,1,True,False,1,False,[1],True,0,1
20,timothy24@example.com,178,Dustin,Wilkinson,1,True,False,1,False,[1],True,0,1
20,laura76@example.net,158,Nancy,Gutierrez,1,True,False,1,False,[1],True,0,1
20,mallory51@example.org,232,Charles,Oneal,1,True,False,1,False,[1],True,3,1
20,gsmith@example.net,236,Shawn,Pham,1,True,False,1,False,[1],True,3,1
21,dawnyoung@example.net,168,Kenneth,Kelley,1,True,False,1,False,[1],True,0,1
21,joan17@example.com,174,Barbara,Kirby,1,True,False,1,False,[1],True,0,1
21,larsonbryan@example.net,225,Rhonda,Campos,1,True,False,1,False,[1],True,3,1
21,zclark@example.org,238,Mathew,Conrad,1,True,False,1,False,[1],True,3,1
21,shermantroy@example.net,183,Teresa,Evans,1,True,False,1,False,[1],True,0,1
21,timothytucker@example.com,128,Stephanie,Anderson,1,True,False,1,False,[1],True,0,1
22,lgriffith@example.net,165,Amy,Hoover,1,True,False,1,False,[1],True,0,1
22,joycekaren@example.com,145,Jerry,Sanchez,1,True,False,1,False,[1],True,0,1
22,jillmoore@example.net,221,Brian,Robinson,1,True,False,1,False,[1],True,3,1
22,kevans@example.org,215,Bradley,Gallegos,1,True,False,1,False,[1],True,3,1
23,josephbaker@example.net,118,John,Pacheco,1,True,False,1,False,[1],True,0,1
23,erik86@example.org,143,Timothy,Stokes,1,True,False,1,False,[1],True,0,1
23,amyperry@example.org,134,Robert,Hicks,1,True,False,1,False,[1],True,0,1
23,david72@example.org,114,Mr.,Sean,1,True,False,1,False,[1],True,0,1
23,kristina17@example.org,197,Katie,Robertson,1,True,False,1,False,[1],True,0,1
23,lmartinez@example.com,119,Phillip,Hicks,1,True,False,1,False,[1],True,0,1
24,wellsmelody@example.com,111,John,Rogers,1,True,False,1,False,[1],True,0,1
24,nbaker@example.com,191,Carla,Gentry,1,True,False,1,False,[1],True,0,1
24,michelle16@example.com,176,Jake,Holland,1,True,False,1,False,[1],True,0,1
24,robert30@example.org,137,Brian,Long,1,True,False,1,False,[1],True,0,1
24,zjones@example.org,157,Cindy,Peterson,1,True,False,1,False,[1],True,0,1
24,vjoseph@example.org,175,Larry,Stewart,1,True,False,1,False,[1],True,0,1
25,donald01@example.com,138,Allison,Morrow,1,True,False,1,False,[1],True,0,1
25,kayla65@example.com,201,Zachary,Oconnell,1,True,False,1,False,[1],True,0,1
25,berrystacy@example.net,180,Jennifer,Sanchez,1,True,False,1,False,[1],True,0,1
25,laurafoster@example.net,117,Ms.,Valerie,1,True,False,1,False,[1],True,0,1
26,zhenderson@example.com,89,Megan,Clark,2,True,False,1,False,[1],True,0,1
26,kristi42@example.net,65,Sharon,Crosby,2,True,False,1,False,[1],True,0,1
26,spencerbarker@example.org,85,Roy,Williams,2,True,False,1,False,[1],True,0,1
26,jford@example.org,82,Megan,Schultz,2,True,False,1,False,[1],True,0,1
27,tsmith@example.org,87,Zachary,Castro,2,True,False,1,False,[1],True,0,1
27,matthew07@example.net,73,James,Garcia,2,True,False,1,False,[1],True,0,1
27,ebony28@example.org,78,Rebecca,Cline,2,True,False,1,False,[1],True,0,1
27,yhoward@example.com,79,Craig,Reynolds,2,True,False,1,False,[1],True,0,1
27,mcdonaldmatthew@example.com,96,Amanda,Jenkins,2,True,False,1,False,[1],True,0,1
27,donnawallace@example.org,105,Patrick,Anderson,2,True,False,1,False,[1],True,0,1
28,angelanguyen@example.com,70,Robert,Barrett,2,True,False,1,False,[1],True,0,1
28,olsonerika@example.net,88,Christopher,Hughes,2,True,False,1,False,[1],True,0,1
28,smithanna@example.net,69,Caleb,Garcia,2,True,False,1,False,[1],True,0,1
28,kelliejohnson@example.net,98,Aaron,Scott,2,True,False,1,False,[1],True,0,1
28,angela89@example.org,61,Cynthia,Woodward,2,True,False,1,False,[1],True,0,1
28,masonscott@example.com,102,Thomas,Sosa,2,True,False,1,False,[1],True,0,1
29,stacey90@example.com,104,John,Smith,2,True,False,1,False,[1],True,0,1
29,trevorduncan@example.org,60,Karen,Mcdaniel,2,True,False,1,False,[1],True,0,1
29,pattongregory@example.com,91,Scott,Suarez,2,True,False,1,False,[1],True,0,1
29,audrey34@example.net,68,Jason,Moore,2,True,False,1,False,[1],True,0,1
29,phillipsmonica@example.net,100,William,Cruz,2,True,False,1,False,[1],True,0,1
29,james73@example.org,76,Angela,Campbell,2,True,False,1,False,[1],True,0,1
30,robert80@example.net,77,Charles,Bright,2,True,False,1,False,[1],True,0,1
30,stacy52@example.net,107,Francisco,Greene,2,True,False,1,False,[1],True,0,1
30,osanchez@example.com,63,Victoria,Webb,2,True,False,1,False,[1],True,0,1
30,onicholson@example.com,95,Eric,Phillips,2,True,False,1,False,[1],True,0,1
30,nicolepatterson@example.org,81,James,Smith,2,True,False,1,False,[1],True,0,1
30,lorihoward@example.com,97,Kenneth,Kirk,2,True,False,1,False,[1],True,0,1
31,randy61@example.net,84,Michael,Garcia,2,True,False,1,False,[1],True,0,1
31,stevenmcdowell@example.net,83,Theresa,Collins,2,True,False,1,False,[1],True,0,1
31,amberglass@example.com,86,Frank,Dunn,2,True,False,1,False,[1],True,0,1
31,qfreeman@example.org,72,Christie,Valdez,2,True,False,1,False,[1],True,0,1
32,mrussell@example.org,90,Mr.,Brian,2,True,False,1,False,[1],True,0,1
32,rhondagentry@example.com,71,Eric,King,2,True,False,1,False,[1],True,0,1
32,roberthoward@example.net,67,Alejandro,Wallace,2,True,False,1,False,[1],True,0,1
32,wmorgan@example.org,80,April,Webb,2,True,False,1,False,[1],True,0,1
33,thompsonnicholas@example.org,94,John,Rogers,2,True,False,1,False,[1],True,0,1
33,john47@example.org,92,Samuel,Willis,2,True,False,1,False,[1],True,0,1
33,bfritz@example.com,106,Steven,Bennett,2,True,False,1,False,[1],True,0,1
33,sharihogan@example.com,64,Kenneth,Stevenson,2,True,False,1,False,[1],True,0,1
34,martinhowell@example.net,75,Ashley,Maxwell,2,True,False,1,False,[1],True,0,1
34,stephanie08@example.net,99,Christopher,Clayton,2,True,False,1,False,[1],True,0,1
34,omar44@example.net,93,Charles,Chang,2,True,False,1,False,[1],True,0,1
34,michael83@example.org,62,Jason,Brock,2,True,False,1,False,[1],True,0,1
35,pmccoy@example.org,66,Todd,Peters,2,True,False,1,False,[1],True,0,1
35,gonzalesdavid@example.org,101,Cynthia,Salazar,2,True,False,1,False,[1],True,0,1
35,xclark@example.net,103,Derek,Whitehead,2,True,False,1,False,[1],True,0,1
35,samantha95@example.net,74,Robert,Berry,2,True,False,1,False,[1],True,0,1
36,fowen@example.org,26,Ashley,Jones,3,True,False,1,False,[1],True,0,0
36,flynnjohn@example.net,37,Pam,Austin,3,True,False,1,False,[1],True,0,0
36,cbarker@example.net,42,Debra,Underwood,3,True,False,1,False,[1],True,0,0
36,gonzalezjustin@example.net,45,Leslie,Hammond,3,True,False,1,False,[1],True,0,0
37,fsuarez@example.net,21,Angela,Mathews,3,True,False,1,False,[1],True,0,0
37,moralesmitchell@example.net,40,Brian,Cowan,3,True,False,1,False,[1],True,0,0
37,howarddominic@example.net,31,Phillip,Owens,3,True,False,1,False,[1],True,0,0
37,wilkinsbrenda@example.net,20,Christina,Hart,3,True,False,1,False,[1],True,0,0
37,henry40@example.org,49,Charles,Collins,3,True,False,1,False,[1],True,0,1
37,davidhayes@example.net,50,Alex,Grant,3,True,False,1,False,[1],True,0,1
38,bjones@example.org,25,Bobby,Pearson,3,True,False,1,False,[1],True,0,0
38,stanleybrian@example.net,39,Dustin,Martinez,3,True,False,1,False,[1],True,0,0
38,paul02@example.org,36,Katherine,Ramirez,3,True,False,1,False,[1],True,0,0
38,kellyjohnson@example.org,12,Sean,Vargas,3,True,False,1,False,[1],True,0,0
39,carolynhenson@example.net,18,Jennifer,Myers,3,True,False,1,False,[1],True,0,0
39,lking@example.com,47,Jorge,Taylor,3,True,False,1,False,[1],True,0,0
39,lstanley@example.com,16,Christopher,Myers,3,True,False,1,False,[1],True,0,0
39,randy10@example.com,46,Kevin,Everett,3,True,False,1,False,[1],True,0,0
40,wleblanc@example.com,43,Chad,Carter,3,True,False,1,False,[1],True,0,0
40,joseph10@example.net,24,Donna,Gonzalez,3,True,False,1,False,[1],True,0,0
40,tbowers@example.org,13,Brandon,Moore,3,True,False,1,False,[1],True,0,0
40,carolyn79@example.org,44,Jennifer,Warren,3,True,False,1,False,[1],True,0,0
40,thomas24@example.com,27,Ariana,Levy,3,True,False,1,False,[1],True,0,0
40,juliequinn@example.net,29,Pamela,Williams,3,True,False,1,False,[1],True,0,0
41,karencannon@example.net,14,Tonya,Williamson,3,True,False,1,False,[1],True,0,0
41,alewis@example.org,23,Robert,Cain,3,True,False,1,False,[1],True,0,0
41,hudsondaniel@example.net,19,Jasmine,Martinez,3,True,False,1,False,[1],True,0,0
41,ypoole@example.org,34,Robert,Anderson,3,True,False,1,False,[1],True,0,0
42,nicoleanderson@example.net,35,Benjamin,Escobar,3,True,False,1,False,[1],True,0,0
42,wendyday@example.org,30,William,Ryan,3,True,False,1,False,[1],True,0,0
42,timothy27@example.org,48,Dustin,Warner,3,True,False,1,False,[1],True,0,1
42,petersenmegan@example.com,52,Heather,Perkins,3,True,False,1,False,[1],True,0,1
43,stoutcristina@example.org,32,Jennifer,Smith,3,True,False,1,False,[1],True,0,0
43,michaelbernard@example.net,17,Brian,Martin,3,True,False,1,False,[1],True,0,0
43,amandasmith@example.org,56,Michelle,Thompson,3,True,False,1,False,[1],True,0,1
43,matthew58@example.com,55,Nicole,Lara,3,True,False,1,False,[1],True,0,1
43,kerry74@example.net,22,Gary,Nicholson,3,True,False,1,False,[1],True,0,0
43,michele07@example.org,15,Mary,Savage,3,True,False,1,False,[1],True,0,0
44,tarabird@example.net,53,Hayden,Sanchez,3,True,False,1,False,[1],True,0,1
44,shortchad@example.org,54,Elizabeth,Baird,3,True,False,1,False,[1],True,0,1
44,mnewton@example.com,41,Melissa,Johnson,3,True,False,1,False,[1],True,0,0
44,ortegaapril@example.org,38,William,Kelly,3,True,False,1,False,[1],True,0,0
45,briggsandrew@example.net,33,Anna,Adams,3,True,False,1,False,[1],True,0,0
45,mullinsjulie@example.org,28,Matthew,Clark,3,True,False,1,False,[1],True,0,0
45,david83@example.com,51,Kristin,West,3,True,False,1,False,[1],True,0,1
45,austinspencer@example.net,58,Valerie,Jimenez,3,True,False,1,False,[1],True,0,1
45,michellehunter@example.org,57,Vanessa,Payne,3,True,False,1,False,[1],True,0,1
45,william17@example.com,59,Bryan,White,3,True,False,1,False,[1],True,0,1
46,reidchelsea@example.com,0,Kristin,Allen,4,True,False,1,False,[1],True,0,0
46,daniel75@example.org,9,Michael,Merritt,4,True,False,1,False,[1],True,0,0
46,youngronald@example.com,6,Darius,Garner,4,True,False,1,False,[1],True,0,0
46,mcrawford@example.net,2,Jacob,Arnold,4,True,False,1,False,[1],True,0,0
46,michaelbenitez@example.org,5,John,Robinson,4,True,False,1,False,[1],True,0,0
46,lisaduarte@example.com,7,Michael,Stephenson,4,True,False,1,False,[1],True,0,0
47,martinezbrooke@example.org,10,Joshua,Owens,4,True,False,1,False,[1],True,0,0
47,candace76@example.net,1,Adrian,Hill,4,True,False,1,False,[1],True,0,0
47,william90@example.org,8,Angela,Miller,4,True,False,1,False,[1],True,0,0
47,halejohnny@example.com,11,Kenneth,Simon,4,True,False,1,False,[1],True,0,0
47,friggs@example.net,3,Larry,Harper,4,True,False,1,False,[1],True,0,0
47,wheelermichael@example.com,4,Isaac,Gallegos,4,True,False,1,False,[1],True,0,0
