group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,remote,race,gender
13,ibrown@example.com,639,Mitchell,Thompson,1,True,False,1,False,"[5, 1, 4, 9]",True,0,1
14,brownamy@example.org,647,Mr.,Garrett,1,True,False,1,False,"[4, 9, 1, 6, 5]",True,0,1
14,thomasrachel@example.org,481,Teresa,Gomez,1,True,False,1,False,"[9, 0, 4]",True,0,1
14,tracey83@example.net,889,Keith,Smith,1,True,False,1,False,"[4, 5, 9]",True,3,0
14,amandaenglish@example.net,886,Vanessa,Fuller,1,True,False,1,False,"[4, 9, 6, 1]",True,3,0
14,jasonpowell@example.com,982,Jeffery,Peterson,1,True,False,1,False,"[0, 6, 4, 9]",True,3,0
15,theresajones@example.com,819,Emma,Bradshaw,1,True,False,1,False,"[1, 0, 6, 9]",True,0,0
15,james58@example.com,818,Cynthia,Oneal,1,True,False,1,False,"[0, 9, 4]",True,0,0
15,riggsrobert@example.com,830,Katherine,Pena,1,True,False,1,False,"[0, 4, 9]",True,0,0
16,bsilva@example.net,990,Mark,Green,1,True,False,1,False,"[1, 6, 7]",True,3,0
16,christopher43@example.com,878,Jessica,Walsh,1,True,False,1,False,"[1, 6, 7]",True,3,0
16,michael44@example.com,795,Mr.,Curtis,1,True,False,1,False,"[4, 9, 6, 7]",True,0,1
16,nealjason@example.net,675,Tara,Trujillo,1,True,False,1,False,"[7, 9, 4, 1]",True,0,1
16,kennedylaura@example.org,559,Devon,Ellison,1,True,False,1,False,"[6, 1, 7, 4, 9]",True,0,1
16,justinrobinson@example.com,665,Nathan,Flores,1,True,False,1,False,"[9, 5, 6, 0, 7]",True,0,1
17,idaniels@example.net,597,Chelsea,Thomas,1,True,False,1,False,"[7, 5, 1]",True,0,1
17,kathleen41@example.net,468,Emily,Jacobson,1,True,False,1,False,"[7, 1, 5]",True,0,1
17,cliffordsmith@example.net,551,Angela,Martin,1,True,False,1,False,"[9, 5, 7, 1]",True,0,1
17,ray42@example.com,618,Patrick,Morgan,1,True,False,1,False,"[7, 5, 1, 9]",True,0,1
18,qschwartz@example.net,489,Jennifer,Dawson,1,True,False,1,False,"[9, 5, 7]",True,0,1
18,holly60@example.net,694,Laura,Martin,1,True,False,1,False,"[9, 7, 5, 1, 0]",True,0,1
18,ogreen@example.org,767,Betty,Jones,1,True,False,1,False,"[6, 9, 7, 5, 4]",True,0,1
18,edward28@example.net,658,Douglas,Little,1,True,False,1,False,"[5, 1, 7]",True,0,1
19,benjamin39@example.net,969,Thomas,Harrison,1,True,False,1,False,"[9, 1, 5, 7]",True,3,0
19,brianna16@example.com,911,Mr.,Michael,1,True,False,1,False,"[4, 0, 9, 7]",True,3,0
19,sherigill@example.net,695,Kristen,Gomez,1,True,False,1,False,"[7, 9, 5, 1, 4]",True,0,1
19,amanda83@example.org,774,Tamara,Gomez,1,True,False,1,False,"[5, 7, 0]",True,0,1
20,sarahberg@example.com,637,Mariah,King,1,True,False,1,False,"[0, 4, 7, 9, 5]",True,0,1
20,vaughnbrandon@example.com,671,Deborah,Mcdonald,1,True,False,1,False,"[7, 0, 1, 5, 9]",True,0,1
20,washingtonjoan@example.net,852,Ryan,Rodriguez,1,True,False,1,False,"[5, 6, 7]",True,3,0
20,nhall@example.net,952,Rhonda,Miller,1,True,False,1,False,"[7, 6, 9]",True,3,0
21,shansen@example.com,864,Angel,Flynn,1,True,False,1,False,"[1, 7, 9]",True,3,0
21,elliscarol@example.org,862,Rebecca,Cowan,1,True,False,1,False,"[5, 0, 7]",True,3,0
21,rachel68@example.com,884,Robert,Case,1,True,False,1,False,"[7, 0, 6]",True,3,0
22,joel53@example.net,630,Madison,Turner,1,True,False,1,False,"[0, 4, 5, 7, 1]",True,0,1
22,rhondaolson@example.org,752,Ashlee,Freeman,1,True,False,1,False,"[0, 1, 7, 6, 4]",True,0,1
22,markcook@example.com,880,Patricia,James,1,True,False,1,False,"[5, 7, 6, 1]",True,3,0
22,cynthia25@example.org,946,Madison,Edwards,1,True,False,1,False,"[7, 0, 6, 1]",True,3,0
23,adam66@example.org,757,Thomas,Ellis,1,True,False,1,False,"[7, 1, 6, 9]",True,0,1
23,newmanzachary@example.org,565,Rebecca,Romero,1,True,False,1,False,"[1, 7, 5, 6, 9]",True,0,1
23,lstokes@example.net,682,Vanessa,Johnson,1,True,False,1,False,"[9, 7, 0, 1]",True,0,1
23,emiller@example.org,693,Carolyn,Leonard,1,True,False,1,False,"[5, 7, 4]",True,0,1
24,bmartinez@example.net,719,Tracy,Johns,1,True,False,1,False,"[9, 7, 6]",True,0,1
24,andreaelliott@example.net,537,Haley,Scott,1,True,False,1,False,"[4, 7, 1, 6]",True,0,1
24,kristenhurley@example.com,561,Melissa,Jones,1,True,False,1,False,"[5, 7, 1]",True,0,1
24,brandybrown@example.net,460,Allen,Vasquez,1,True,False,1,False,"[6, 1, 9, 7, 5]",True,0,1
24,jenniferhart@example.org,926,Melanie,Bass,1,True,False,1,False,"[4, 6, 7, 1]",True,3,0
24,bryce97@example.com,976,Jessica,Hancock,1,True,False,1,False,"[6, 0, 7, 5, 1]",True,3,0
25,erikturner@example.org,996,Kristen,Castillo,1,True,False,1,False,"[7, 4, 0]",True,3,0
25,emily06@example.com,906,Destiny,Salinas,1,True,False,1,False,"[0, 7, 4]",True,3,0
25,teresa56@example.org,590,Andres,Ryan,1,True,False,1,False,"[9, 7, 1, 5]",True,0,1
25,zmccoy@example.com,510,Thomas,Tucker,1,True,False,1,False,"[6, 7, 9]",True,0,1
26,suarezrobin@example.com,469,Tiffany,Webb,1,True,False,1,False,"[1, 7, 0, 9]",True,0,1
26,fostermichael@example.net,626,Nicole,Roman,1,True,False,1,False,"[7, 1, 9]",True,0,1
26,yfarley@example.org,944,Steven,Martinez,1,True,False,1,False,"[0, 9, 7]",True,3,0
26,hmitchell@example.com,924,Meagan,Sanchez,1,True,False,1,False,"[7, 5, 6]",True,3,0
27,vanessarowe@example.net,875,Morgan,Hayes,1,True,False,1,False,"[1, 7, 4, 5]",True,3,0
27,singhmichael@example.org,943,Abigail,Farmer,1,True,False,1,False,"[4, 7, 9, 5, 1]",True,3,0
27,marylynch@example.net,897,Katelyn,Murphy,1,True,False,1,False,"[1, 7, 6, 0]",True,3,0
27,nmurphy@example.net,914,Rachel,Johnson,1,True,False,1,False,"[6, 1, 9, 7]",True,3,0
28,smithemma@example.org,807,Daniel,Allen,1,True,False,1,False,"[4, 6, 7]",True,0,0
28,angel13@example.net,825,Mark,Baldwin,1,True,False,1,False,"[1, 7, 5]",True,0,0
28,anthonygonzalez@example.net,813,Keith,Taylor,1,True,False,1,False,"[7, 1, 9]",True,0,0
28,christinehill@example.com,659,Jacob,Smith,1,True,False,1,False,"[7, 1, 6, 5, 0]",True,0,1
28,cynthiaruiz@example.com,717,Brett,Carroll,1,True,False,1,False,"[7, 4, 1]",True,0,1
29,dianebrown@example.com,678,Mary,Delacruz,1,True,False,1,False,"[9, 0, 7, 5, 3]",True,0,1
29,shannon24@example.net,672,Stephanie,Kim,1,True,False,1,False,"[7, 0, 3, 6]",True,0,1
29,aaron28@example.com,564,Linda,Garrett,1,True,False,1,False,"[9, 4, 3, 6]",True,0,1
29,erojas@example.org,471,Sean,Smith,1,True,False,1,False,"[9, 4, 3, 6, 5]",True,0,1
29,ublack@example.org,915,Nicholas,Stevenson,1,True,False,1,False,"[3, 1, 6, 9]",True,3,0
29,bauermelanie@example.com,909,Lindsey,Foley,1,True,False,1,False,"[6, 0, 3, 7, 1]",True,3,0
30,grahamdavid@example.net,913,Kathleen,Avery,1,True,False,1,False,"[9, 6, 7, 3, 4]",True,3,0
30,xparker@example.org,881,Margaret,Campbell,1,True,False,1,False,"[0, 3, 5, 7]",True,3,0
30,sergio65@example.net,804,Andrea,Burns,1,True,False,1,False,"[4, 6, 5, 7, 3]",True,0,0
30,hsandoval@example.com,839,Christy,Perez,1,True,False,1,False,"[7, 3, 9]",True,0,0
30,jeremy84@example.net,826,Melanie,Holt,1,True,False,1,False,"[1, 5, 3, 6]",True,0,0
30,donnabrown@example.com,841,Miguel,King,1,True,False,1,False,"[6, 9, 3]",True,0,0
31,jerome17@example.com,584,Austin,Thompson,1,True,False,1,False,"[0, 3, 1]",True,0,1
31,adamgates@example.net,512,Victor,Allen,1,True,False,1,False,"[6, 3, 7]",True,0,1
31,michelereed@example.com,458,Chad,Henderson,1,True,False,1,False,"[6, 7, 3]",True,0,1
31,castrogary@example.com,486,Kathleen,Greer,1,True,False,1,False,"[6, 3, 9]",True,0,1
31,melissacarlson@example.net,918,Brittany,Wang,1,True,False,1,False,"[6, 3, 5, 4, 1]",True,3,0
31,moorejennifer@example.net,892,Alexander,Wood,1,True,False,1,False,"[1, 0, 3]",True,3,0
32,oliu@example.net,587,Dustin,Ross,1,True,False,1,False,"[4, 3, 7, 0, 6]",True,0,1
32,laurabrown@example.org,698,Darryl,Black,1,True,False,1,False,"[3, 1, 4, 9]",True,0,1
32,luke70@example.org,545,James,Rangel,1,True,False,1,False,"[3, 9, 0]",True,0,1
32,hmoore@example.org,650,Michelle,Jordan,1,True,False,1,False,"[9, 0, 3]",True,0,1
33,andrea29@example.com,523,Brendan,Powers,1,True,False,1,False,"[1, 7, 3, 6, 9]",True,0,1
33,jelliott@example.com,645,Mrs.,Rita,1,True,False,1,False,"[1, 0, 9, 3, 5]",True,0,1
33,carrieortiz@example.com,538,Amy,West,1,True,False,1,False,"[3, 1, 4]",True,0,1
33,mhernandez@example.net,722,Sherri,Bishop,1,True,False,1,False,"[6, 1, 9, 5, 3]",True,0,1
34,darrenlopez@example.com,530,Colleen,Knight,1,True,False,1,False,"[6, 4, 3, 5]",True,0,1
34,nancywilliams@example.com,664,Douglas,Houston,1,True,False,1,False,"[0, 5, 3, 9]",True,0,1
34,patrickconnor@example.org,615,Shirley,Gonzalez,1,True,False,1,False,"[9, 6, 7, 3]",True,0,1
34,lsexton@example.net,560,Curtis,Liu,1,True,False,1,False,"[0, 3, 7]",True,0,1
34,michellecarlson@example.net,550,Kelly,Sanchez,1,True,False,1,False,"[4, 9, 5, 1, 3]",True,0,1
34,stephen46@example.com,777,Anthony,Durham,1,True,False,1,False,"[3, 4, 7]",True,0,1
35,gomezkelsey@example.net,956,Devin,Santos,1,True,False,1,False,"[4, 0, 3]",True,3,0
35,orozcowilliam@example.org,904,Timothy,Leon,1,True,False,1,False,"[1, 3, 5, 0, 4]",True,3,0
35,vbradley@example.org,761,Michael,Boone,1,True,False,1,False,"[3, 1, 5]",True,0,1
35,daniel22@example.net,456,Jordan,Reynolds,1,True,False,1,False,"[1, 5, 3, 7, 9]",True,0,1
36,hamiltonnancy@example.net,620,John,Montoya,1,True,False,1,False,"[3, 5, 6]",True,0,1
36,jameswest@example.com,788,Wanda,Martin,1,True,False,1,False,"[0, 6, 3]",True,0,1
36,walter90@example.net,610,William,Bentley,1,True,False,1,False,"[1, 4, 3]",True,0,1
36,mariah14@example.net,699,Jessica,Barron,1,True,False,1,False,"[7, 4, 9, 3]",True,0,1
37,jason67@example.com,708,Emily,Carter,1,True,False,1,False,"[9, 7, 3]",True,0,1
37,stewartmatthew@example.net,491,Andrew,Crane,1,True,False,1,False,"[4, 3, 0]",True,0,1
37,huberkarla@example.org,917,John,Barrett,1,True,False,1,False,"[3, 1, 5, 7]",True,3,0
37,smithsarah@example.org,977,Christy,Krueger,1,True,False,1,False,"[0, 3, 6, 4, 5]",True,3,0
38,leondanny@example.org,778,William,Hogan,1,True,False,1,False,"[7, 3, 1]",True,0,1
38,daniel84@example.com,667,Scott,Warner,1,True,False,1,False,"[3, 0, 4, 7]",True,0,1
38,omoore@example.org,549,Amy,Meyer,1,True,False,1,False,"[3, 0, 7]",True,0,1
38,davebyrd@example.org,495,Dennis,Wilson,1,True,False,1,False,"[1, 7, 9, 3]",True,0,1
39,sergiohernandez@example.com,831,Yesenia,Boone,1,True,False,1,False,"[1, 6, 7, 3]",True,0,0
39,smithkaren@example.net,823,Denise,Smith,1,True,False,1,False,"[3, 1, 4]",True,0,0
39,ricky83@example.org,816,Anthony,Green,1,True,False,1,False,"[3, 7, 5, 1]",True,0,0
39,steven42@example.org,896,Maria,Bailey,1,True,False,1,False,"[0, 1, 3, 4]",True,3,0
39,hphillips@example.org,873,Gabriel,Harris,1,True,False,1,False,"[9, 7, 0, 3]",True,3,0
40,devans@example.com,655,David,Kelly,1,True,False,1,False,"[3, 4, 5, 0]",True,0,1
40,shannon07@example.com,455,Kristy,Jackson,1,True,False,1,False,"[3, 9, 7, 1]",True,0,1
40,wellsadam@example.org,753,Tracy,Patel,1,True,False,1,False,"[3, 1, 0]",True,0,1
40,anthony12@example.org,758,Michele,Kidd,1,True,False,1,False,"[4, 9, 3]",True,0,1
40,xstewart@example.com,877,Sandra,Walker,1,True,False,1,False,"[9, 3, 1, 4, 0]",True,3,0
40,jschroeder@example.net,934,Michael,Davis,1,True,False,1,False,"[3, 4, 1, 5, 9]",True,3,0
41,qmartin@example.net,901,Kathleen,Wolfe,1,True,False,1,False,"[0, 3, 1, 7]",True,3,0
41,christinewilson@example.net,989,Alexander,Johnson,1,True,False,1,False,"[9, 5, 7, 3]",True,3,0
41,ythornton@example.org,771,Meghan,Baird,1,True,False,1,False,"[3, 1, 4]",True,0,1
41,gwolf@example.org,524,Jessica,Wilson,1,True,False,1,False,"[9, 1, 3, 6, 7]",True,0,1
42,aharris@example.org,912,Theresa,Baker,1,True,False,1,False,"[9, 5, 3, 1, 0]",True,3,0
42,joshua11@example.org,980,Eileen,Harris,1,True,False,1,False,"[5, 9, 3]",True,3,0
42,michaelbrennan@example.org,553,Ruben,Martin,1,True,False,1,False,"[3, 4, 6]",True,0,1
42,sherilarson@example.com,461,Samuel,Martin,1,True,False,1,False,"[6, 1, 3, 0, 7]",True,0,1
42,gwright@example.org,577,Brent,Miranda,1,True,False,1,False,"[6, 4, 5, 3]",True,0,1
42,brenda62@example.net,652,Caitlyn,Huang,1,True,False,1,False,"[0, 3, 1]",True,0,1
43,jerryburnett@example.org,573,Donald,Davis,1,True,False,1,False,"[5, 3, 9, 6]",True,0,1
43,lauren22@example.org,454,James,Huff,1,True,False,1,False,"[7, 3, 0]",True,0,1
43,amitchell@example.net,641,Valerie,Wood,1,True,False,1,False,"[4, 3, 7]",True,0,1
43,lauraflores@example.org,576,Brittany,Pitts,1,True,False,1,False,"[9, 3, 7]",True,0,1
44,michelleerickson@example.net,542,Nathan,Arnold,1,True,False,1,False,"[7, 3, 6]",True,0,1
44,oliviadonovan@example.com,796,Kayla,Velez,1,True,False,1,False,"[6, 4, 5, 3, 7]",True,0,1
44,marcia51@example.net,685,Christopher,Hogan,1,True,False,1,False,"[0, 9, 3]",True,0,1
44,spowell@example.org,791,Regina,Peterson,1,True,False,1,False,"[4, 3, 5]",True,0,1
44,tammyshort@example.org,547,Chelsea,Gray,1,True,False,1,False,"[6, 5, 3, 0]",True,0,1
44,karen24@example.com,741,James,Bennett,1,True,False,1,False,"[6, 4, 3, 0]",True,0,1
45,gary59@example.net,721,Terry,Gonzalez,1,True,False,1,False,"[3, 6, 0, 1]",True,0,1
45,donna48@example.net,582,Helen,Bentley,1,True,False,1,False,"[3, 6, 1]",True,0,1
45,jessica76@example.org,859,Kelly,Stone,1,True,False,1,False,"[9, 3, 5]",True,3,0
45,brad18@example.net,855,Joshua,Elliott,1,True,False,1,False,"[3, 5, 6, 1]",True,3,0
46,alexisanderson@example.org,657,Meagan,White,1,True,False,1,False,"[5, 1, 4, 3]",True,0,1
46,imartin@example.com,691,Lauren,Mora,1,True,False,1,False,"[0, 6, 3, 5]",True,0,1
46,lambbonnie@example.net,452,Emily,Heath,1,True,False,1,False,"[6, 7, 1, 3]",True,0,1
46,kgonzalez@example.com,483,Jeffrey,Higgins,1,True,False,1,False,"[9, 3, 0]",True,0,1
46,angelabarron@example.org,535,Brent,Rivera,1,True,False,1,False,"[1, 4, 3, 6]",True,0,1
46,rodneysnyder@example.net,592,Elizabeth,Horton,1,True,False,1,False,"[0, 3, 5, 6]",True,0,1
47,melanie07@example.com,457,David,Johnson,1,True,False,1,False,"[7, 8, 4]",True,0,1
47,shawn05@example.net,651,Jeffrey,Nguyen,1,True,False,1,False,"[0, 5, 8]",True,0,1
47,tmullins@example.com,793,Latoya,Hernandez,1,True,False,1,False,"[4, 8, 7, 1, 5]",True,0,1
47,petersonfrederick@example.com,680,Tasha,Gomez,1,True,False,1,False,"[8, 1, 9]",True,0,1
47,colsen@example.net,882,Kimberly,Sellers,1,True,False,1,False,"[0, 9, 8, 3]",True,3,0
47,antonio98@example.com,919,Bob,Sweeney,1,True,False,1,False,"[8, 1, 6]",True,3,0
48,mtrevino@example.net,941,Robert,Cruz,1,True,False,1,False,"[9, 4, 8, 5, 7]",True,3,0
48,sherry81@example.com,945,Melissa,Obrien,1,True,False,1,False,"[1, 8, 9]",True,3,0
48,fstone@example.org,611,Julie,Ward,1,True,False,1,False,"[7, 8, 5, 1, 6]",True,0,1
48,brandonballard@example.org,599,Paul,English,1,True,False,1,False,"[8, 3, 6]",True,0,1
48,rachelfrazier@example.net,563,Kristi,Zuniga,1,True,False,1,False,"[8, 3, 6, 4, 0]",True,0,1
48,rodriguezjeremy@example.net,578,Justin,Hunter,1,True,False,1,False,"[1, 4, 9, 8, 7]",True,0,1
49,travissoto@example.net,785,Paula,Fitzgerald,1,True,False,1,False,"[6, 7, 8]",True,0,1
49,jordan19@example.org,603,Maria,Santos,1,True,False,1,False,"[8, 1, 4, 5, 7]",True,0,1
49,amy28@example.com,646,Tanya,Sanchez,1,True,False,1,False,"[8, 5, 1, 7, 3]",True,0,1
49,cthompson@example.net,768,Pamela,Wood,1,True,False,1,False,"[5, 6, 1, 8, 9]",True,0,1
49,adam48@example.org,572,Patrick,Anderson,1,True,False,1,False,"[5, 8, 1]",True,0,1
49,vtodd@example.net,686,Mark,Gonzalez,1,True,False,1,False,"[0, 1, 8]",True,0,1
50,jason86@example.org,824,Laurie,Hensley,1,True,False,1,False,"[1, 8, 3, 9, 7]",True,0,0
50,donaldgeorge@example.com,811,Ashley,Lucero,1,True,False,1,False,"[8, 3, 0, 9]",True,0,0
50,richardjuarez@example.net,832,Evan,Klein,1,True,False,1,False,"[9, 8, 0]",True,0,0
51,matthewsalinas@example.com,522,Stephanie,Brown,1,True,False,1,False,"[5, 8, 1, 9]",True,0,1
51,rvelez@example.net,621,Jose,Gill,1,True,False,1,False,"[9, 1, 0, 8]",True,0,1
51,masontim@example.net,598,Martin,Combs,1,True,False,1,False,"[7, 8, 1, 6, 5]",True,0,1
51,christinacontreras@example.net,740,James,Chandler,1,True,False,1,False,"[8, 3, 4]",True,0,1
51,leslie99@example.org,617,Dennis,Morris,1,True,False,1,False,"[8, 5, 9]",True,0,1
51,pmcintyre@example.org,513,Susan,White,1,True,False,1,False,"[9, 3, 8]",True,0,1
52,dsanchez@example.net,849,Benjamin,Wilson,1,True,False,1,False,"[3, 8, 7, 9]",True,0,0
52,carpenterolivia@example.org,835,Mr.,John,1,True,False,1,False,"[8, 0, 9, 5, 1]",True,0,0
52,millerjennifer@example.org,908,Jessica,Sanders,1,True,False,1,False,"[9, 4, 8]",True,3,0
52,atkinsontodd@example.com,922,Christine,Li,1,True,False,1,False,"[5, 7, 1, 8, 6]",True,3,0
52,peterjackson@example.org,893,Alex,Walker,1,True,False,1,False,"[5, 4, 7, 8]",True,3,0
52,vclements@example.com,981,Laura,Flowers,1,True,False,1,False,"[4, 9, 8]",True,3,0
53,petersonkimberly@example.com,903,David,Calderon,1,True,False,1,False,"[7, 5, 1, 8, 3]",True,3,0
53,tammie91@example.org,971,Joshua,Williams,1,True,False,1,False,"[8, 4, 0]",True,3,0
53,raymondgarza@example.net,966,Mike,Kennedy,1,True,False,1,False,"[3, 8, 6]",True,3,0
53,gbriggs@example.org,987,Kathleen,Hamilton,1,True,False,1,False,"[3, 8, 5, 9]",True,3,0
53,vsmith@example.net,949,Emily,Quinn,1,True,False,1,False,"[6, 1, 8, 7]",True,3,0
54,perezgarrett@example.org,854,Christine,Melton,1,True,False,1,False,"[1, 8, 4, 5, 0]",True,3,0
54,stephanielevine@example.net,947,Jennifer,Vance,1,True,False,1,False,"[0, 8, 5]",True,3,0
54,alanwatson@example.net,729,Steven,Briggs,1,True,False,1,False,"[8, 0, 7, 5, 6]",True,0,1
54,ajackson@example.org,656,Teresa,Yates,1,True,False,1,False,"[7, 4, 8]",True,0,1
54,bobby51@example.com,939,Nicholas,Munoz,1,True,False,1,False,"[5, 0, 6, 8, 3]",True,3,0
54,crodriguez@example.net,874,David,Roberts,1,True,False,1,False,"[8, 7, 9, 0, 6]",True,3,0
55,brianrobertson@example.net,601,Stacy,Young,1,True,False,1,False,"[8, 5, 3, 4]",True,0,1
55,wilkinsoncarrie@example.net,568,Monica,Reilly,1,True,False,1,False,"[6, 7, 0, 8, 4]",True,0,1
55,michellerodriguez@example.com,500,Bradley,Morris,1,True,False,1,False,"[1, 5, 8]",True,0,1
55,fordlisa@example.org,712,Jay,Robertson,1,True,False,1,False,"[8, 9, 5, 6, 1]",True,0,1
56,sandersstacy@example.org,528,Taylor,Jackson,1,True,False,1,False,"[1, 3, 8, 6]",True,0,1
56,michellesoto@example.com,736,Roger,Odonnell,1,True,False,1,False,"[9, 4, 6, 8]",True,0,1
56,mcbridejoseph@example.org,476,Michelle,Grimes,1,True,False,1,False,"[6, 0, 4, 8]",True,0,1
56,ashleymorgan@example.org,783,Jessica,Jackson,1,True,False,1,False,"[8, 9, 3, 1, 5]",True,0,1
57,nealmartha@example.com,604,Crystal,Shaw,1,True,False,1,False,"[8, 5, 7, 4]",True,0,1
57,robinhawkins@example.net,526,David,Ferguson,1,True,False,1,False,"[8, 4, 3, 1]",True,0,1
57,danielvazquez@example.net,653,Briana,Morgan,1,True,False,1,False,"[5, 8, 9]",True,0,1
57,hbrowning@example.net,759,Mary,Winters,1,True,False,1,False,"[8, 9, 5, 0, 7]",True,0,1
57,brownjason@example.net,688,Stephanie,Thomas,1,True,False,1,False,"[1, 9, 8, 7]",True,0,1
